Name,exp,if_regulated,Dams_Year_Min,Dams_Year_Max,Alpha,Thelta,m,Am_25,D0,kQ,kA,S_sls,fER0,VPDmin,VPDmax,hc,Ts,CFMAX,CFR,CWH,BETA,LP,FC,PERC,K0,K1,K2,UZL,MAXBAS
CAMELS-BR_34930000,SimulationRaw,0,,,0.043153609,0.064299183,23.30727222,28.44460408,1.798385972,0.491603374,0.697207066,0.15467358,0.143780307,1.4415491,5.032269553,9.658069694,-3.387536109,7.758193315,0.541348066,0.362337423,4.810308515,0.500679258,907.5442181,99.88762139,1.274697529,0.29906966,0.098806886,261.8453314,1.49492835
CAMELS-BR_34940000,SimulationRaw,0,,,0.039215798,0.057997162,25.02915161,24.68353421,1.760942542,0.412481631,0.729844827,0.114458153,0.140206186,1.254514497,5.427140967,9.838019529,0.957758272,4.616944354,0.870304102,0.233785694,6.489951955,0.513343922,1554.126098,36.39428292,1.526436416,0.454956176,0.069282036,237.3819472,1.289751952
CAMELS-BR_36130000,SimulationRaw,0,,,0.041314787,0.066305304,21.3260197,31.73061684,1.706176826,0.339228018,0.743517826,0.149112725,0.144194198,1.171281458,4.576552546,9.0242912,3.490510246,1.428945408,0.800467213,0.514315769,4.456868108,0.377329354,756.9899605,0.201659013,1.541702608,0.34688536,0.02926427,32.61251635,1.30280553
CAMELS-BR_39760000,SimulationRaw,0,,,0.025259553,0.064962034,8.439024701,5.848148274,1.327300662,0.792518638,0.831834498,0.06347915,0.108241135,1.363016438,3.600493753,1.137665346,-4.045401146,12.1462929,0.730732709,0.658408,4.691616832,0.84456644,1104.703347,96.45318532,0.99189701,0.375745203,0.023627162,3.602631886,1.030970448
CAMELS-BR_39770000,SimulationRaw,0,,,0.044212676,0.020103897,7.897259301,22.83275238,1.928105342,0.734760657,0.755812767,0.147206795,0.091164878,1.029436186,4.221185492,8.39034739,0.631922858,15.12461628,0.945248397,0.240946091,1.630612631,0.595213219,1181.752795,17.06160525,1.447781593,0.488333144,0.023285633,5.236202957,1.012427074
CAMELS-BR_39870000,SimulationRaw,0,,,0.034817436,0.04798826,24.2919148,45.45988583,1.783822957,0.333819242,0.798241696,0.104712139,0.1174428,0.961662253,3.902026037,4.13120067,-4.239171124,6.830060612,0.908212994,0.073805154,2.043852687,0.957087426,1794.847967,1.996965129,1.041094838,0.393670771,0.04971983,18.41339759,1.301697479
CAMELS-BR_40037000,SimulationRaw,0,,,0.022809275,0.039110431,4.261172066,30.25676123,1.953803507,0.314961007,0.76862852,0.116855872,0.049902644,0.993404004,5.251934026,0.886238685,-2.111195693,0.76175722,0.623886221,0.334223107,1.683580406,0.693178225,1897.064399,23.75869015,0.772056112,0.094070817,0.021338458,14.1030315,2.244372355
CAMELS-BR_40040000,SimulationRaw,0,,,0.03100533,0.054780803,24.85480017,39.53889671,1.715526294,0.847113897,0.890864265,0.135147143,0.082097969,1.272491944,5.120737826,1.388691412,-1.66911692,19.8781696,0.537126711,0.792179931,0.904218753,0.745896284,1894.094202,7.432727428,0.538815077,0.045782901,0.020504739,24.81880572,1.909264987
CAMELS-BR_40050000,SimulationRaw,0,,,0.03345239,0.031551087,5.993912086,22.15617859,1.93403904,0.584451084,0.786671106,0.096186441,0.132870946,1.321884543,5.809437365,0.527017308,4.88897056,2.136586614,0.312302088,0.417174775,1.069112856,0.350941513,1922.164503,4.374288901,0.068806641,0.087779533,0.020915741,226.8777131,1.541343957
CAMELS-BR_40060001,SimulationRaw,0,,,0.006564075,0.032564169,9.814791801,19.49010103,1.671049627,0.135700208,0.785423376,0.018229767,0.061242901,1.357509386,5.118481155,9.068760834,-3.818569014,1.082159166,0.058633315,0.365079756,1.618510169,0.331853229,1793.861827,40.82539774,1.707053161,0.095090625,0.022163457,89.00910851,1.077599205
CAMELS-BR_40100000,SimulationRaw,0,,,0.02757422,0.060970835,16.16699251,23.60643977,1.759937093,0.988575958,0.701859435,0.01692696,0.122569365,1.489720071,5.078111391,0.049741775,0.398039153,0.254311543,0.754476609,0.013879202,1.327390319,0.778137061,1994.294817,12.38867303,1.379820059,0.037409681,0.020357049,70.61970066,1.416880221
CAMELS-BR_40170000,SimulationRaw,0,,,0.009235995,0.062340191,22.52898502,33.12146091,1.498441147,0.930678631,0.792822564,0.139197535,0.153690676,1.034460343,6.275905174,8.390952105,-0.329135013,14.37926332,0.761968732,0.076308711,1.3996767,0.663388985,1756.503258,25.14716133,1.372394632,0.047570396,0.02000206,108.6678032,1.342097066
CAMELS-BR_40185000,SimulationRaw,0,,,0.037759916,0.058760102,6.238847717,25.7297253,1.431672945,0.99298986,0.740024026,0.119940439,0.079984197,1.376974606,5.508067998,9.609421106,-4.879472416,16.42472463,0.778348397,0.149909155,1.177478384,0.32324156,1915.76778,18.38279779,1.571264064,0.078718912,0.020339413,245.3209125,1.318691817
CAMELS-BR_40330000,SimulationRaw,0,1959,1959,0.021551027,0.039529954,22.68792147,41.57100587,1.626305134,0.794197173,0.699765627,0.154248489,0.150727613,0.779953371,4.003057619,1.093067362,-4.79018786,7.208285174,0.457889691,0.667482718,1.596779057,0.78002053,1970.360577,6.624975264,1.688977791,0.089739941,0.020304167,55.74332649,1.4109773
CAMELS-BR_40500000,SimulationRaw,0,,,0.03951596,0.048943908,15.10861512,40.19551386,0.528205936,0.65609394,0.69109595,0.171065192,0.157685864,1.289532634,6.43553164,9.868439752,-4.667603032,8.092738157,0.28228344,0.506982228,0.952589977,0.554289075,1946.525171,20.27606139,1.967838128,0.029089336,0.020000426,272.2583485,1.301151351
CAMELS-BR_40549998,SimulationRaw,0,,,0.040230132,0.0493648,6.031669686,28.59072156,1.7566869,0.847092632,0.769514266,0.010810657,0.147839429,1.385517779,4.329378754,2.35666216,-3.939300841,4.11300915,0.846685495,0.618793399,0.603613877,0.402388885,1868.083838,7.795900334,0.342908238,0.068720442,0.020246262,22.18642338,1.152965697
CAMELS-BR_40579995,SimulationRaw,0,,,0.032860266,0.048402946,22.80646999,3.051895445,1.360188155,0.831167621,0.680118687,0.019997566,0.144655027,1.11543149,4.878243153,2.474034876,0.345139793,19.45556939,0.589664355,0.324071464,1.802849822,0.796493343,1978.998743,0.774850009,0.525246174,0.013493582,0.020589202,120.0277697,1.457840456
CAMELS-BR_40680000,SimulationRaw,0,,,0.011584072,0.007065319,17.49191525,40.87456206,1.171334449,0.837482571,0.764588963,0.118186867,0.152832466,1.43798097,5.621807404,9.148644057,-3.089817573,6.819585574,0.447605261,0.491327468,1.278564772,0.439555841,1911.071273,11.41535943,0.553091403,0.050818152,0.020229794,40.46015868,1.196279313
CAMELS-BR_40710000,SimulationRaw,0,,,0.014156392,0.039003092,15.91104896,33.52279126,1.791530176,0.666044454,0.777870061,0.169166277,0.031627274,1.486952857,6.098065152,8.288104337,-0.239079951,18.51009633,0.842420634,0.663774893,1.377881673,0.823179073,1980.07623,4.848316671,0.249164459,0.054919534,0.021149891,10.93920972,1.353033925
CAMELS-BR_40740000,SimulationRaw,0,,,0.027535623,0.030896023,19.96164896,40.27641648,0.609098879,0.423490997,0.827676443,0.146830726,0.12636726,1.392073509,4.995728821,8.62180137,-0.003074275,0.286118935,0.44402776,0.587292428,1.407692602,0.746451447,1899.494765,4.553333718,0.870079075,0.087944112,0.020315525,47.02277814,1.258631611
CAMELS-BR_40850000,SimulationRaw,0,1972,1991,0.026451054,0.050992922,17.78717934,42.42050043,1.579463903,0.993187403,0.744184007,0.038547279,0.155936465,1.248737533,4.5981397,2.611066049,-3.114918423,3.044990518,0.003220965,0.179107908,1.169246164,0.592830224,1972.883541,4.378567205,1.852800541,0.068869651,0.020656006,150.110052,1.395243315
CAMELS-BR_41050000,SimulationRaw,0,,,0.035185809,0.030777398,6.688171341,4.691530922,1.726983204,0.37692776,0.693246214,0.059304299,0.026762141,1.416126572,5.896265429,0.829692857,-0.109665131,10.42813692,0.709698279,0.50637077,2.470727417,0.349954742,1203.138115,5.853223411,0.260807129,0.213318648,0.020199559,132.6869229,1.380810882
CAMELS-BR_41199998,SimulationRaw,0,,,0.013626037,0.06307557,20.14420747,34.08412449,1.501754526,0.876145492,0.725258376,0.120244827,0.125096305,1.26987223,5.023592109,5.304807505,4.149221096,14.16838612,0.284485092,0.09475474,0.99599311,0.792376462,1907.128078,12.53293588,0.271726581,0.114771442,0.020060991,41.24220648,1.15506057
CAMELS-BR_41260000,SimulationRaw,0,,,0.016842821,0.063059289,14.85161264,41.12664656,1.904620564,0.92874043,0.712633951,0.144066929,0.131358211,0.841722986,5.182582572,7.739273182,-1.225631305,11.04426963,0.673617177,0.070406744,0.851099343,0.49923822,1936.589907,6.537334851,1.772234122,0.135171145,0.020712923,156.7620069,1.289344159
CAMELS-BR_41300000,SimulationRaw,0,,,0.010713216,0.020385433,16.76032941,6.972435975,1.089278652,0.870618035,0.757548382,0.132995145,0.148774815,1.479844096,6.350385922,6.2434758,-3.716079785,4.261127384,0.053279391,0.367383702,1.763379295,0.331015644,1913.197077,15.54798684,0.55851024,0.105207428,0.020078509,15.49557668,1.426913342
CAMELS-BR_41410000,SimulationRaw,0,1935,1935,0.014616209,0.042739355,13.48682165,37.09099175,1.084858634,0.538327332,0.684497548,0.133240121,0.116362984,1.06118662,5.618432566,9.079013813,-1.422596914,7.386666379,0.739266456,0.253957415,1.022133343,0.427583517,1966.640043,5.60656234,1.209859754,0.126792477,0.020326855,139.3403866,1.069576583
CAMELS-BR_41650002,SimulationRaw,0,1935,1935,0.015199569,0.024048587,19.15658523,11.93965611,1.439519866,0.878494851,0.792224724,0.163697886,0.130351966,0.700537646,5.890375538,7.10888313,-2.534576756,5.652673015,0.372438205,0.227981842,1.571357057,0.622683688,1930.849882,99.7915752,1.501683261,0.094079462,0.020171336,35.46232832,1.291445018
CAMELS-BR_41780002,SimulationRaw,0,,,0.014615068,0.041091043,10.88772219,22.39787949,0.867410937,0.347276284,0.757218162,0.140906906,0.146705066,1.211872948,5.991413299,9.413210533,-4.158150875,7.034703184,0.883731853,0.462081111,1.894566086,0.329652375,1985.09057,81.15619907,1.41315362,0.174789059,0.020358598,8.886283219,1.862737164
CAMELS-BR_41818000,SimulationRaw,0,1935,1935,0.04170273,0.049872956,15.5911682,36.78083732,0.893825306,0.814158839,0.800560154,0.145847495,0.044654595,1.467793076,4.382934641,1.6014985,2.482778271,17.68035008,0.856861634,0.444472211,1.20313758,0.67867701,1912.86554,4.925603171,0.223631114,0.096256737,0.021589092,298.4353284,1.453717236
CAMELS-BR_41990000,SimulationRaw,0,1935,1935,0.026221291,0.050399843,21.87192808,14.83013604,1.906364394,0.376425227,0.888135408,0.159745784,0.065403304,0.863012401,5.798877729,1.878042601,4.014810825,1.142556709,0.277532143,0.467755899,1.614665834,0.965192978,1916.222028,2.72148147,1.454817979,0.103558859,0.021419181,266.9293251,1.025610628
CAMELS-BR_42250000,SimulationRaw,0,,,0.030411757,0.022704077,6.609971875,19.4744466,1.672580446,0.992240369,0.723497746,0.010021206,0.05613725,1.181752777,5.933392218,6.574111544,-3.645752095,0.572708376,0.733155039,0.238690283,0.904519229,0.324143047,1988.345472,99.70934728,1.228951274,0.03064985,0.020009658,298.563834,1.210085053
CAMELS-BR_42257000,SimulationRaw,0,,,0.030361702,0.0604132,18.71179469,38.19014325,1.030520829,0.964565874,0.72986371,0.172166998,0.147603171,1.455637747,5.421153792,4.611705709,-0.811590188,4.668137924,0.369158656,0.339986103,1.376125079,0.761212541,1954.818055,39.63016512,1.530449188,0.016549146,0.020350634,37.3799854,1.223428517
CAMELS-BR_42290000,SimulationRaw,0,,,0.031741434,0.046529775,6.332785267,19.59821713,1.591707186,0.832051338,0.708727996,0.074703862,0.15239782,0.799009007,5.165491742,6.51593476,-0.600340174,13.55322945,0.731096074,0.583466508,1.765276953,0.360543847,1819.302841,29.79908601,0.500128958,0.023637431,0.020870973,263.2282539,1.44248712
CAMELS-BR_42395000,SimulationRaw,0,,,0.047564435,0.049896301,10.56385805,26.42744016,1.461158897,0.891799184,0.76979385,0.124032839,0.124480112,1.37594463,5.649267647,1.455430799,4.047820987,8.635260089,0.766952828,0.001451415,1.741599875,0.800016844,1814.199121,6.245558954,1.93724276,0.02590377,0.020458019,251.0624575,1.107743528
CAMELS-BR_42840000,SimulationRaw,0,,,0.022060433,0.055173116,2.01577035,38.87296217,1.994288167,0.992230209,0.891227408,0.064824663,0.097581381,1.463949517,6.001915796,9.922605567,-0.742544122,9.166356954,0.001586271,0.164339056,0.383226681,0.423668805,1872.191912,45.91063316,1.139112017,0.023283691,0.020088603,115.5965657,1.343898999
CAMELS-BR_43300000,SimulationRaw,0,,,0.019370469,0.052910163,25.05299643,26.74044608,1.402789609,0.973047853,0.762728685,0.173652126,0.149264844,0.754799976,6.218887741,8.850366784,1.220739738,15.23145694,0.792064215,0.500044207,1.017126886,0.672564894,1975.813376,8.170241734,1.014996618,0.108357326,0.021857478,231.0259533,1.022456777
CAMELS-BR_43670000,SimulationRaw,0,,,0.02141071,0.063249956,20.50965865,40.03402587,0.731100452,0.256607772,0.878084797,0.118494262,0.154127786,1.474944207,5.955023317,8.724933131,-4.111628007,9.863733521,0.248489285,0.342613748,1.463789307,0.705077073,1940.265597,4.247946806,1.897904424,0.05669853,0.020335963,117.802824,1.043845837
CAMELS-BR_43675000,SimulationRaw,0,,,0.021623575,0.003916001,19.39118837,32.15395425,1.091837726,0.412392795,0.838734115,0.112970839,0.010524842,1.198286238,5.88969594,3.56109956,2.477042651,16.35937741,0.797253633,0.592893112,3.356862138,0.641429961,1961.431375,79.03372303,1.575837816,0.139631787,0.020556308,11.59293309,1.407216142
CAMELS-BR_44670000,SimulationRaw,0,1983,1983,0.031410548,0.04395104,24.46900793,24.70126102,1.020603716,0.917284566,0.754734903,0.173658813,0.084546434,0.740196817,4.267205235,6.541746895,-1.313535604,13.760907,0.013175578,0.593131636,3.727944975,0.395788641,1416.993065,26.74804244,0.974578466,0.313097003,0.021850679,127.2448755,1.443490966
CAMELS-BR_45131000,SimulationRaw,0,,,0.038097538,0.053396483,24.80892727,42.70308144,1.805623278,0.451501863,0.735034615,0.159928838,0.13802958,0.690567194,3.744678269,9.960561896,-3.258012673,15.59483246,0.10425653,0.539589076,1.425667271,0.454531794,1963.323986,56.98543425,1.697856221,0.058542538,0.020233079,282.2641239,1.266812981
CAMELS-BR_45170001,SimulationRaw,0,,,0.04735428,0.067730167,25.39362806,41.15867577,1.993013223,0.207858999,0.736970188,0.156102906,0.153802725,1.139666896,5.963889288,9.534529901,1.595937188,3.215638889,0.664531805,0.403532776,1.706349137,0.415086113,1962.491058,38.97062016,0.422540687,0.111341609,0.020552205,236.9590393,1.455596875
CAMELS-BR_45260000,SimulationRaw,0,,,0.040658289,0.067170876,24.66812197,44.66654713,1.950928587,0.656438565,0.685777721,0.147962191,0.128059354,0.77365089,3.747002541,9.525682863,-0.704235116,2.784671917,0.639540257,0.193305524,1.460737436,0.432414655,1972.655558,29.27069887,0.123885199,0.089542412,0.020749276,230.0042401,1.331276735
CAMELS-BR_45880000,SimulationRaw,0,,,0.036363973,0.058044825,19.19167046,42.82341254,1.896761784,0.490167589,0.7923132,0.133946449,0.115783377,1.278634888,5.730054995,9.38792078,0.974689265,8.026707393,0.009227649,0.083882312,2.920172698,0.502606929,1925.229738,15.1038728,0.263472947,0.231488361,0.024905114,101.0825745,1.059911961
CAMELS-BR_45910001,SimulationRaw,0,,,0.047015983,0.053138486,24.82321473,27.20435341,1.596817028,0.461072783,0.708616816,0.115352323,0.156966509,0.874403011,4.358507813,8.264952172,4.692895272,16.4401326,0.370607781,0.786492712,2.129558305,0.540826976,1999.092597,87.51062778,0.413179157,0.124940362,0.020361619,206.7006645,1.249842012
CAMELS-BR_45960001,SimulationRaw,0,,,0.044438442,0.068871682,25.39320481,38.56273807,0.654899559,0.812005118,0.724610742,0.173396025,0.137047509,0.711942148,4.460603605,9.507460897,2.223847969,12.78263756,0.05437343,0.009982803,1.638799609,0.477170815,1915.84034,90.4435534,1.032418722,0.023207137,0.020293032,56.58024397,1.456422592
CAMELS-BR_46455000,SimulationRaw,0,1992,2010,0.038179325,0.056162896,25.60527639,33.36437819,1.913311124,0.243953584,0.716412913,0.166180528,0.134959577,0.696399374,3.651507374,9.866219607,-1.183224468,6.056593493,0.957397971,0.774593777,2.261411392,0.44041764,1962.912214,0.82891929,1.798471716,0.018143059,0.021014889,79.41674283,1.213196002
CAMELS-BR_46570000,SimulationRaw,0,,,0.039131786,0.050181634,23.54661703,45.64588332,0.910192946,0.401849385,0.851508448,0.17184225,0.129688674,0.689031781,5.886976625,9.024709385,-3.40422763,12.81621133,0.907584621,0.425235491,2.3892364,0.304542496,1995.844283,50.40948909,1.589662213,0.062760498,0.020198693,280.6590662,1.324028351
CAMELS-BR_46770000,SimulationRaw,0,,,0.047973986,0.061675638,24.85974859,32.96218806,1.998046814,0.176715791,0.699104636,0.153086614,0.152422843,1.001707146,5.149934725,9.888093136,-3.372746594,5.210515014,0.617198807,0.329919901,3.153994395,0.417013643,1968.522699,84.04219648,0.401670343,0.219019293,0.02,257.7704974,1.479957299
CAMELS-BR_46830000,SimulationRaw,0,,,0.045924275,0.040131027,24.90631256,23.30263782,0.777077407,0.490045656,0.702791348,0.149273302,0.127485282,0.86616526,3.787968687,8.271524516,-1.369556084,19.81718595,0.551255455,0.465739623,2.326160531,0.391155639,1943.459299,71.49406168,0.507330378,0.099636848,0.021220024,142.3605479,1.052580122
CAMELS-BR_46902000,SimulationRaw,0,1992,2010,0.043504453,0.034225282,24.57517879,41.93531257,1.156003732,0.174245979,0.69516193,0.164148709,0.142953269,0.859666411,4.382645021,4.424747598,3.352102311,6.37252488,0.96269871,0.741607371,1.965910766,0.374457232,1991.826111,53.2045546,1.314464729,0.045781407,0.021312926,50.89811956,1.062019195
CAMELS-BR_50290000,SimulationRaw,0,,,0.041450035,0.009194467,16.60634167,41.28332216,1.469073466,0.373727468,0.838381424,0.075359624,0.08712281,1.387709365,5.838646537,6.690057004,-2.412848859,7.928349511,0.776912393,0.584611785,6.664917426,0.484309852,513.0107032,22.10259165,1.513707776,0.317847766,0.085001048,12.81118443,1.742166858
CAMELS-BR_50660000,SimulationRaw,0,,,0.015264839,0.067487083,20.45747869,40.76785839,1.764438724,0.396698079,0.768210761,0.02498996,0.011363488,1.107960994,4.915423168,6.015081054,-1.526094893,16.45241091,0.033453022,0.294126254,2.413486739,0.310696942,1432.583781,87.34166656,0.7600276,0.429135844,0.030620043,232.1674296,3.074236263
CAMELS-BR_50755000,SimulationRaw,0,,,0.024557608,0.017318095,14.28610807,21.58828363,1.29523615,0.514341407,0.694106548,0.102135277,0.066018059,0.700855939,6.152055331,8.238136936,0.016740793,1.250771504,0.397888793,0.007251367,5.840564681,0.48764827,993.4443581,51.67877868,0.463729111,0.510775833,0.036167891,271.5048956,1.68654058
CAMELS-BR_50785000,SimulationRaw,0,,,0.043512739,0.02057299,11.57695675,43.66096207,1.900606553,0.680208703,0.852458439,0.161104299,0.028407309,1.299287608,4.312905506,8.091908674,-4.605214209,2.725143579,0.336366815,0.671996475,5.851397172,0.396412145,1705.544839,36.05239932,0.387543076,0.347755485,0.056276707,201.2934171,3.126191142
CAMELS-BR_50795000,SimulationRaw,0,,,0.025634224,0.038890271,19.2558016,22.37282275,1.88610772,0.99948656,0.880843752,0.161396491,0.15396062,1.38377928,5.262060641,9.975538296,-2.718881984,17.23122484,0.697057098,0.516548176,5.101894033,0.396570147,1990.257512,11.14578129,0.903594059,0.430062461,0.047775334,71.7646283,4.945745747
CAMELS-BR_51140000,SimulationRaw,0,,,0.04608958,0.03682186,11.7024707,22.40504312,1.211367618,0.39424865,0.867315203,0.027247394,0.085349612,0.976582911,3.503160334,1.762338339,2.354677064,9.106108859,0.51522286,0.172156406,2.270345176,0.532332054,1963.079812,1.455192842,1.071157207,0.153227042,0.022768428,210.7691667,1.304414904
